Datetime,Open,High,Low,Close,Volume
2024-09-13 09:30:00-04:00,559.710021972656,559.789978027344,559.450012207031,559.669982910156,1134100
2024-09-13 09:31:00-04:00,559.559997558594,559.890014648438,559.549987792969,559.679992675781,484876
2024-09-13 09:32:00-04:00,559.690002441406,560.239990234375,559.690002441406,560.041320800781,224150
2024-09-13 09:33:00-04:00,560.049987792969,560.289184570313,560.010009765625,560.260009765625,116842
2024-09-13 09:34:00-04:00,560.280029296875,560.359985351563,560.190002441406,560.310119628906,189739
2024-09-13 09:35:00-04:00,560.320007324219,560.559997558594,560.260009765625,560.423217773438,182545
2024-09-13 09:36:00-04:00,560.409973144531,560.510009765625,560.240112304688,560.255004882813,98241
2024-09-13 09:37:00-04:00,560.27001953125,560.609985351563,560.196899414063,560.549987792969,158427
2024-09-13 09:38:00-04:00,560.560485839844,560.569885253906,560.309997558594,560.390014648438,84527
2024-09-13 09:39:00-04:00,560.409973144531,560.590026855469,560.359985351563,560.359985351563,87326
2024-09-13 09:40:00-04:00,560.369873046875,560.52001953125,560.260009765625,560.471130371094,109912
2024-09-13 09:41:00-04:00,560.469970703125,560.469970703125,560.190002441406,560.419982910156,81207
2024-09-13 09:42:00-04:00,560.409973144531,560.479919433594,560.340209960938,560.405029296875,50418
2024-09-13 09:43:00-04:00,560.405029296875,560.679992675781,560.320007324219,560.619995117188,86551
2024-09-13 09:44:00-04:00,560.830017089844,560.869995117188,560.599975585938,560.830017089844,82784
2024-09-13 09:45:00-04:00,560.830017089844,560.929992675781,560.599975585938,560.72998046875,148248
2024-09-13 09:46:00-04:00,560.75048828125,560.97998046875,560.749877929688,560.859985351563,99098
2024-09-13 09:47:00-04:00,560.869995117188,561.159912109375,560.840026855469,561.130004882813,98246
2024-09-13 09:48:00-04:00,561.130004882813,561.25,561.0244140625,561.239990234375,143537
2024-09-13 09:49:00-04:00,561.239990234375,561.280029296875,561.109985351563,561.119995117188,92124
2024-09-13 09:50:00-04:00,561.119995117188,561.200012207031,561.02001953125,561.109985351563,102028
2024-09-13 09:51:00-04:00,561.099975585938,561.201721191406,561.080017089844,561.164978027344,53841
2024-09-13 09:52:00-04:00,561.164978027344,561.179992675781,561.099975585938,561.099975585938,56410
2024-09-13 09:53:00-04:00,561.090026855469,561.159973144531,560.909973144531,561.043029785156,87521
2024-09-13 09:54:00-04:00,561.049987792969,561.119995117188,560.97998046875,560.994995117188,75156
2024-09-13 09:55:00-04:00,560.994995117188,561.090026855469,560.799987792969,561.070007324219,113520
2024-09-13 09:56:00-04:00,561.080017089844,561.159973144531,560.880004882813,561.159973144531,86849
2024-09-13 09:57:00-04:00,561.159973144531,561.159973144531,560.890014648438,561.030029296875,45302
2024-09-13 09:58:00-04:00,561.02001953125,561.159973144531,560.989990234375,561.150024414063,57213
2024-09-13 09:59:00-04:00,561.140014648438,561.140014648438,560.909973144531,560.930114746094,49955
2024-09-13 10:00:00-04:00,560.989990234375,561.799987792969,559.929992675781,560.859985351563,486443
2024-09-13 10:01:00-04:00,560.880004882813,560.97998046875,560.72998046875,560.919982910156,100411
2024-09-13 10:02:00-04:00,560.900024414063,560.919982910156,560.650024414063,560.869995117188,70792
2024-09-13 10:03:00-04:00,560.880004882813,561.119995117188,560.780029296875,560.809997558594,99980
2024-09-13 10:04:00-04:00,560.830017089844,561.046691894531,560.669982910156,561.030029296875,83650
2024-09-13 10:05:00-04:00,561.039978027344,561.219970703125,560.7294921875,560.72998046875,108423
2024-09-13 10:06:00-04:00,560.72998046875,561.039978027344,560.669982910156,561.025024414063,140249
2024-09-13 10:07:00-04:00,561.030029296875,561.169982910156,560.869995117188,561.169982910156,34234
2024-09-13 10:08:00-04:00,561.140014648438,561.27001953125,561,561.090026855469,66418
2024-09-13 10:09:00-04:00,561.099975585938,561.200012207031,561.030029296875,561.159973144531,112710
2024-09-13 10:10:00-04:00,561.179992675781,561.269897460938,560.940002441406,560.960021972656,77793
2024-09-13 10:11:00-04:00,561.260009765625,561.27001953125,560.940002441406,561.260009765625,58409
2024-09-13 10:12:00-04:00,561.25,561.679992675781,561.240112304688,561.559997558594,170691
2024-09-13 10:13:00-04:00,561.560791015625,561.560791015625,561.070007324219,561.234008789063,73668
2024-09-13 10:14:00-04:00,561.218994140625,561.289978027344,561.090026855469,561.260009765625,37572
2024-09-13 10:15:00-04:00,561.260009765625,561.599975585938,561.179992675781,561.539978027344,51523
2024-09-13 10:16:00-04:00,561.530029296875,561.669982910156,561.380004882813,561.655822753906,77071
2024-09-13 10:17:00-04:00,561.659973144531,561.780029296875,561.580017089844,561.780029296875,65143
2024-09-13 10:18:00-04:00,561.799987792969,561.849975585938,561.619995117188,561.72998046875,100509
2024-09-13 10:19:00-04:00,561.690002441406,561.690002441406,561.369995117188,561.559997558594,53909
2024-09-13 10:20:00-04:00,561.560974121094,561.72998046875,561.560974121094,561.657897949219,99208
2024-09-13 10:21:00-04:00,561.609985351563,561.659973144531,561.450012207031,561.609985351563,28335
2024-09-13 10:22:00-04:00,561.77001953125,561.789978027344,561.609985351563,561.77001953125,38953
2024-09-13 10:23:00-04:00,561.799987792969,561.950012207031,561.799987792969,561.888488769531,59651
2024-09-13 10:24:00-04:00,561.890014648438,562.299987792969,561.830017089844,562.27001953125,222609
2024-09-13 10:25:00-04:00,562.299987792969,562.359985351563,562.049987792969,562.290100097656,125542
2024-09-13 10:26:00-04:00,562.299987792969,562.330017089844,561.619995117188,561.719970703125,136448
2024-09-13 10:27:00-04:00,561.700012207031,561.760009765625,561.429992675781,561.590026855469,132146
2024-09-13 10:28:00-04:00,561.599975585938,561.630004882813,561.02001953125,561.450012207031,114386
2024-09-13 10:29:00-04:00,561.450012207031,561.510009765625,561.059997558594,561.119995117188,95420
2024-09-13 10:30:00-04:00,561.109985351563,561.169982910156,560.530029296875,560.580017089844,220012
2024-09-13 10:31:00-04:00,560.549987792969,560.789978027344,560.27001953125,560.710021972656,150419
2024-09-13 10:32:00-04:00,560.739929199219,561.049987792969,560.739624023438,561.039978027344,85736
2024-09-13 10:33:00-04:00,561.039978027344,561.059997558594,560.599975585938,560.929992675781,167169
2024-09-13 10:34:00-04:00,560.880004882813,561.013977050781,560.777526855469,560.969970703125,99393
2024-09-13 10:35:00-04:00,560.859985351563,560.97998046875,560.640014648438,560.859985351563,88297
2024-09-13 10:36:00-04:00,561.25,561.25,561.25,561.25,97310
2024-09-13 10:37:00-04:00,561.260009765625,561.349975585938,561.159973144531,561.210083007813,67121
2024-09-13 10:38:00-04:00,561.239990234375,561.369995117188,561.219970703125,561.309997558594,46491
2024-09-13 10:39:00-04:00,561.340026855469,561.719970703125,561.320007324219,561.690002441406,103681
2024-09-13 10:40:00-04:00,561.739501953125,562,561.690002441406,561.859985351563,88439
2024-09-13 10:41:00-04:00,561.880004882813,561.979919433594,561.780029296875,561.979919433594,159498
2024-09-13 10:42:00-04:00,561.950012207031,561.950012207031,561.780029296875,561.890014648438,57029
2024-09-13 10:43:00-04:00,561.908630371094,562.248474121094,561.799987792969,562.248474121094,89215
2024-09-13 10:44:00-04:00,562.35498046875,562.390014648438,562.320007324219,562.390014648438,197614
2024-09-13 10:45:00-04:00,562.409973144531,562.510009765625,562.25,562.280090332031,78904
2024-09-13 10:46:00-04:00,562.299987792969,562.380004882813,562.284973144531,562.320007324219,63485
2024-09-13 10:47:00-04:00,562.320007324219,562.359985351563,562.140014648438,562.164978027344,145168
2024-09-13 10:48:00-04:00,562.219970703125,562.286804199219,562.049987792969,562.270080566406,76901
2024-09-13 10:49:00-04:00,562.289978027344,562.390014648438,562.140014648438,562.27001953125,71583
2024-09-13 10:50:00-04:00,562.260009765625,562.280029296875,562.080017089844,562.130004882813,62270
2024-09-13 10:51:00-04:00,561.780029296875,561.839904785156,561.719970703125,561.781005859375,153808
2024-09-13 10:52:00-04:00,561.780029296875,561.789978027344,561.5,561.630126953125,69679
2024-09-13 10:53:00-04:00,561.630004882813,561.840026855469,561.580017089844,561.669982910156,69800
2024-09-13 10:54:00-04:00,561.650024414063,561.900024414063,561.590026855469,561.699890136719,84568
2024-09-13 10:55:00-04:00,561.690002441406,561.989990234375,561.690002441406,561.98876953125,56039
2024-09-13 10:56:00-04:00,561.972473144531,562.070007324219,561.972473144531,562.030029296875,57494
2024-09-13 10:57:00-04:00,562.030029296875,562.034973144531,561.369995117188,561.469970703125,105816
2024-09-13 10:58:00-04:00,561.400024414063,561.659973144531,561.390014648438,561.400024414063,80935
2024-09-13 10:59:00-04:00,561.419982910156,561.739990234375,561.400024414063,561.739990234375,28056
2024-09-13 11:00:00-04:00,561.789978027344,561.909973144531,561.675903320313,561.909973144531,53868
2024-09-13 11:01:00-04:00,561.929992675781,562.02001953125,561.760009765625,561.789978027344,48618
2024-09-13 11:02:00-04:00,561.789978027344,561.840026855469,561.739990234375,561.799987792969,25526
2024-09-13 11:03:00-04:00,561.799987792969,561.989990234375,561.760009765625,561.97998046875,65541
2024-09-13 11:04:00-04:00,561.989990234375,562,561.77001953125,561.900024414063,30302
2024-09-13 11:05:00-04:00,562.010009765625,562.039978027344,561.919982910156,562.010009765625,71965
2024-09-13 11:06:00-04:00,561.989990234375,562.059997558594,561.849975585938,561.960021972656,65487
2024-09-13 11:07:00-04:00,561.974975585938,561.974975585938,561.630004882813,561.719970703125,85792
2024-09-13 11:08:00-04:00,561.739990234375,562.009826660156,561.72998046875,561.840026855469,61329
2024-09-13 11:09:00-04:00,561.820007324219,561.820007324219,561.609985351563,561.625,41938
2024-09-13 11:10:00-04:00,561.640014648438,561.739501953125,561.510009765625,561.710021972656,56306
2024-09-13 11:11:00-04:00,561.700012207031,561.760009765625,561.584777832031,561.659973144531,42253
2024-09-13 11:12:00-04:00,561.706115722656,561.840026855469,561.650024414063,561.820007324219,245908
2024-09-13 11:13:00-04:00,561.909973144531,561.969970703125,561.840026855469,561.909973144531,51693
2024-09-13 11:14:00-04:00,561.890014648438,561.890014648438,561.640014648438,561.690002441406,30627
2024-09-13 11:15:00-04:00,561.700012207031,561.809997558594,561.64501953125,561.75,68169
2024-09-13 11:16:00-04:00,561.765014648438,561.885009765625,561.724975585938,561.789978027344,36229
2024-09-13 11:17:00-04:00,561.780029296875,561.799987792969,561.650024414063,561.690002441406,61485
2024-09-13 11:18:00-04:00,561.695007324219,561.849975585938,561.609985351563,561.77001953125,28929
2024-09-13 11:19:00-04:00,561.820007324219,561.849975585938,561.700012207031,561.700012207031,23793
2024-09-13 11:20:00-04:00,561.710021972656,561.72998046875,561.599975585938,561.716918945313,71828
2024-09-13 11:21:00-04:00,561.700012207031,562.109985351563,561.580017089844,562.109985351563,104194
2024-09-13 11:22:00-04:00,562.072509765625,562.107238769531,562.010009765625,562.080017089844,62903
2024-09-13 11:23:00-04:00,562.059997558594,562.090026855469,561.591003417969,561.719970703125,109629
2024-09-13 11:24:00-04:00,561.734985351563,562.030029296875,561.734985351563,562.029907226563,58154
2024-09-13 11:25:00-04:00,562.02001953125,562.109985351563,561.919982910156,561.960021972656,113955
2024-09-13 11:26:00-04:00,561.969970703125,562.030029296875,561.930114746094,562.02001953125,33381
2024-09-13 11:27:00-04:00,562.015014648438,562.140014648438,561.960021972656,562.070007324219,38447
2024-09-13 11:28:00-04:00,562.059997558594,562.119995117188,561.97998046875,562.010009765625,42517
2024-09-13 11:29:00-04:00,562.030029296875,562.039123535156,561.75,561.849975585938,69640
2024-09-13 11:30:00-04:00,561.8798828125,561.989990234375,561.780029296875,561.989990234375,78119
2024-09-13 11:31:00-04:00,561.989990234375,562.109985351563,561.989990234375,562.099975585938,52852
2024-09-13 11:32:00-04:00,562.109985351563,562.169982910156,562.049987792969,562.140014648438,81636
2024-09-13 11:33:00-04:00,562.14990234375,562.14990234375,562.049987792969,562.080017089844,71206
2024-09-13 11:34:00-04:00,562.070007324219,562.159973144531,561.960021972656,562.059997558594,32605
2024-09-13 11:35:00-04:00,562.200012207031,562.219970703125,562.030029296875,562.200012207031,90738
2024-09-13 11:36:00-04:00,562.179992675781,562.190002441406,562.109985351563,562.130004882813,25474
2024-09-13 11:37:00-04:00,562.140014648438,562.159973144531,561.799987792969,561.899719238281,62358
2024-09-13 11:38:00-04:00,561.919006347656,561.919982910156,561.700012207031,561.859985351563,41073
2024-09-13 11:39:00-04:00,561.880004882813,562.039978027344,561.864990234375,561.950012207031,35634
2024-09-13 11:40:00-04:00,561.989990234375,562.22998046875,561.989990234375,562.190002441406,28626
2024-09-13 11:41:00-04:00,562.190002441406,562.22998046875,562.080017089844,562.169982910156,62605
2024-09-13 11:42:00-04:00,562.172607421875,562.380004882813,562.150024414063,562.373779296875,45698
2024-09-13 11:43:00-04:00,562.369995117188,562.440002441406,562.299987792969,562.400024414063,98761
2024-09-13 11:44:00-04:00,562.429870605469,562.440002441406,562.239990234375,562.340026855469,47972
2024-09-13 11:45:00-04:00,562.349975585938,562.599975585938,562.349975585938,562.570007324219,142942
2024-09-13 11:46:00-04:00,562.570007324219,562.650024414063,562.450012207031,562.52001953125,193981
2024-09-13 11:47:00-04:00,562.519897460938,562.659973144531,562.489990234375,562.640014648438,51744
2024-09-13 11:48:00-04:00,562.640014648438,562.789978027344,562.62890625,562.700012207031,63328
2024-09-13 11:49:00-04:00,562.719970703125,562.719970703125,562.598999023438,562.614990234375,36715
2024-09-13 11:50:00-04:00,562.580017089844,562.580017089844,562.530029296875,562.580017089844,60144
2024-09-13 11:51:00-04:00,562.599975585938,562.690002441406,562.559997558594,562.640014648438,33872
2024-09-13 11:52:00-04:00,562.659912109375,562.77001953125,562.619995117188,562.710021972656,31383
2024-09-13 11:53:00-04:00,562.765014648438,562.779907226563,562.652282714844,562.692321777344,42372
2024-09-13 11:54:00-04:00,562.705017089844,562.760009765625,562.570007324219,562.6953125,24608
2024-09-13 11:55:00-04:00,562.710021972656,562.77001953125,562.650024414063,562.719970703125,69535
2024-09-13 11:56:00-04:00,562.719970703125,562.719970703125,562.640014648438,562.684997558594,34828
2024-09-13 11:57:00-04:00,562.700012207031,562.799987792969,562.659973144531,562.700012207031,155909
2024-09-13 11:58:00-04:00,562.710021972656,562.728881835938,562.60107421875,562.700012207031,47968
2024-09-13 11:59:00-04:00,562.659973144531,562.719970703125,562.560119628906,562.659973144531,50597
2024-09-13 12:00:00-04:00,562.650024414063,562.869995117188,562.580017089844,562.869995117188,107920
2024-09-13 12:01:00-04:00,562.849975585938,562.929992675781,562.799987792969,562.929992675781,104147
2024-09-13 12:02:00-04:00,562.929992675781,562.940002441406,562.68017578125,562.75,45510
2024-09-13 12:03:00-04:00,562.760009765625,562.780029296875,562.549987792969,562.760009765625,54487
2024-09-13 12:04:00-04:00,562.760009765625,562.784973144531,562.60009765625,562.640014648438,28720
2024-09-13 12:05:00-04:00,562.630004882813,562.75,562.530029296875,562.549987792969,41821
2024-09-13 12:06:00-04:00,562.570007324219,562.580017089844,562.179992675781,562.260070800781,78997
2024-09-13 12:07:00-04:00,562.260009765625,562.460021972656,562.200012207031,562.459228515625,75791
2024-09-13 12:08:00-04:00,562.429992675781,562.460021972656,562.27001953125,562.359985351563,30872
2024-09-13 12:09:00-04:00,562.369995117188,562.409973144531,562.25,562.3203125,45415
2024-09-13 12:10:00-04:00,562.325012207031,562.359985351563,562.200012207031,562.309997558594,67311
2024-09-13 12:11:00-04:00,562.320007324219,562.419982910156,562.190002441406,562.289978027344,73029
2024-09-13 12:12:00-04:00,562.294982910156,562.450012207031,562.289978027344,562.380004882813,46559
2024-09-13 12:13:00-04:00,562.369995117188,562.400024414063,561.940002441406,562.02001953125,123274
2024-09-13 12:14:00-04:00,562.010009765625,562.109985351563,561.679992675781,561.960021972656,81679
2024-09-13 12:15:00-04:00,561.940002441406,561.940002441406,561.679992675781,561.719970703125,70092
2024-09-13 12:16:00-04:00,561.75,561.809875488281,561.640014648438,561.669982910156,56488
2024-09-13 12:17:00-04:00,561.659973144531,561.830017089844,561.64501953125,561.739990234375,47602
2024-09-13 12:18:00-04:00,561.739990234375,561.924987792969,561.719970703125,561.82275390625,66564
2024-09-13 12:19:00-04:00,561.830017089844,561.890014648438,561.809875488281,561.820129394531,40806
2024-09-13 12:20:00-04:00,561.829895019531,561.929992675781,561.690002441406,561.900024414063,37119
2024-09-13 12:21:00-04:00,561.890014648438,561.924987792969,561.680603027344,561.75,27839
2024-09-13 12:22:00-04:00,561.760009765625,561.869995117188,561.609985351563,561.640014648438,32168
2024-09-13 12:23:00-04:00,561.637512207031,561.700012207031,561.590026855469,561.660522460938,32848
2024-09-13 12:24:00-04:00,561.659973144531,561.719970703125,561.640014648438,561.650024414063,44671
2024-09-13 12:25:00-04:00,561.659973144531,561.710021972656,561.625,561.659973144531,37618
2024-09-13 12:26:00-04:00,561.650024414063,561.760009765625,561.580017089844,561.690002441406,92930
2024-09-13 12:27:00-04:00,561.679992675781,561.710021972656,561.559997558594,561.575500488281,88272
2024-09-13 12:28:00-04:00,561.590026855469,561.599975585938,561.52001953125,561.580017089844,49867
2024-09-13 12:29:00-04:00,561.590026855469,561.648315429688,561.549987792969,561.570007324219,23734
2024-09-13 12:30:00-04:00,561.565002441406,561.619995117188,561.52001953125,561.599975585938,24774
2024-09-13 12:31:00-04:00,561.599975585938,561.679992675781,561.549987792969,561.554992675781,26145
2024-09-13 12:32:00-04:00,561.559997558594,561.640014648438,561.5,561.544982910156,40574
2024-09-13 12:33:00-04:00,561.559997558594,561.609985351563,561.510009765625,561.599975585938,36247
2024-09-13 12:34:00-04:00,561.599975585938,561.700012207031,561.550109863281,561.590026855469,21508
2024-09-13 12:35:00-04:00,561.630004882813,561.630004882813,561.469970703125,561.47998046875,55483
2024-09-13 12:36:00-04:00,561.469970703125,561.52001953125,561.390014648438,561.400024414063,47330
2024-09-13 12:37:00-04:00,561.409973144531,561.650024414063,561.349975585938,561.539978027344,63343
2024-09-13 12:38:00-04:00,561.590026855469,561.619995117188,561.489990234375,561.489990234375,15204
2024-09-13 12:39:00-04:00,561.549987792969,561.590026855469,561.380004882813,561.549987792969,40985
2024-09-13 12:40:00-04:00,561.559997558594,561.659973144531,561.5,561.609985351563,121746
2024-09-13 12:41:00-04:00,561.619995117188,561.729919433594,561.559997558594,561.559997558594,56040
2024-09-13 12:42:00-04:00,561.559997558594,561.570007324219,561.490112304688,561.510009765625,49353
