Datetime,Open,High,Low,Close,Volume
2024-09-13 12:43:00-04:00,561.52001953125,561.559997558594,561.450012207031,561.47998046875,33965
2024-09-13 12:44:00-04:00,561.489990234375,561.559997558594,561.47998046875,561.52001953125,41494
2024-09-13 12:45:00-04:00,561.539978027344,561.539978027344,561.419982910156,561.47998046875,38069
2024-09-13 12:46:00-04:00,561.489990234375,561.510009765625,561.330017089844,561.4296875,39300
2024-09-13 12:47:00-04:00,561.419982910156,561.419982910156,561.330017089844,561.390014648438,52789
2024-09-13 12:48:00-04:00,561.469970703125,561.545471191406,561.369995117188,561.469970703125,46601
2024-09-13 12:49:00-04:00,561.47998046875,561.549987792969,561.39990234375,561.39990234375,20127
2024-09-13 12:50:00-04:00,561.400024414063,561.559875488281,561.369995117188,561.549987792969,19166
2024-09-13 12:51:00-04:00,561.559997558594,561.950012207031,561.549987792969,561.950012207031,74531
2024-09-13 12:52:00-04:00,561.95947265625,562.094970703125,561.869995117188,562.059997558594,104351
2024-09-13 12:53:00-04:00,562.059997558594,562.119995117188,561.919982910156,561.960021972656,67246
2024-09-13 12:54:00-04:00,561.950012207031,562.159973144531,561.880004882813,562.14501953125,51703
2024-09-13 12:55:00-04:00,562.159118652344,562.18212890625,561.989990234375,562.125,71877
2024-09-13 12:58:00-04:00,562.154907226563,562.22998046875,562.10009765625,562.150024414063,149543
2024-09-13 12:59:00-04:00,562.150024414063,562.210021972656,562.114990234375,562.190002441406,50578
2024-09-13 13:00:00-04:00,562.190002441406,562.299987792969,562.140014648438,562.219970703125,104772
2024-09-13 13:01:00-04:00,562.22998046875,562.400024414063,562.22998046875,562.380004882813,43427
2024-09-13 13:02:00-04:00,562.369995117188,562.369995117188,562.210021972656,562.320007324219,48678
2024-09-13 13:03:00-04:00,562.320007324219,562.369995117188,562.179992675781,562.369201660156,72558
2024-09-13 13:04:00-04:00,562.359985351563,562.369995117188,562.280029296875,562.349975585938,49352
2024-09-13 13:05:00-04:00,562.330017089844,562.539978027344,562.289978027344,562.52001953125,89049
2024-09-13 13:06:00-04:00,562.530029296875,562.650024414063,562.500671386719,562.569885253906,55887
2024-09-13 13:07:00-04:00,562.550109863281,562.570007324219,562.380004882813,562.409973144531,35521
2024-09-13 13:08:00-04:00,562.409973144531,562.455505371094,562.320007324219,562.429992675781,31058
2024-09-13 13:09:00-04:00,562.424987792969,562.489929199219,562.369995117188,562.429992675781,54135
2024-09-13 13:10:00-04:00,562.450012207031,562.549987792969,562.440002441406,562.534973144531,17692
2024-09-13 13:11:00-04:00,562.549987792969,562.549987792969,562.440002441406,562.52001953125,23370
2024-09-13 13:12:00-04:00,562.469970703125,562.559997558594,562.460021972656,562.469970703125,52011
2024-09-13 13:13:00-04:00,562.469970703125,562.469970703125,562.369995117188,562.409973144531,72804
2024-09-13 13:14:00-04:00,562.400024414063,562.530029296875,562.390075683594,562.510009765625,25453
2024-09-13 13:15:00-04:00,562.505004882813,562.619995117188,562.429992675781,562.619995117188,66579
2024-09-13 13:16:00-04:00,562.599975585938,562.640014648438,562.578979492188,562.578979492188,25344
2024-09-13 13:17:00-04:00,562.585998535156,562.719970703125,562.585998535156,562.659973144531,25587
2024-09-13 13:18:00-04:00,562.650024414063,562.739990234375,562.650024414063,562.72998046875,47587
2024-09-13 13:19:00-04:00,562.710083007813,562.72998046875,562.679992675781,562.679992675781,21186
2024-09-13 13:20:00-04:00,562.679992675781,562.690002441406,562.5712890625,562.650024414063,38043
2024-09-13 13:21:00-04:00,562.659973144531,562.710021972656,562.450012207031,562.539978027344,72190
2024-09-13 13:22:00-04:00,562.559997558594,562.690002441406,562.559997558594,562.658996582031,74149
2024-09-13 13:23:00-04:00,562.570007324219,562.650024414063,562.560119628906,562.570007324219,55713
2024-09-13 13:24:00-04:00,562.570007324219,562.619995117188,562.200012207031,562.429992675781,63855
2024-09-13 13:25:00-04:00,562.419982910156,562.630004882813,562.411010742188,562.609985351563,24857
2024-09-13 13:26:00-04:00,562.599975585938,562.650024414063,562.570007324219,562.619995117188,76797
2024-09-13 13:27:00-04:00,562.5,562.619995117188,562.450012207031,562.5,32443
2024-09-13 13:28:00-04:00,562.489990234375,562.74951171875,562.450012207031,562.719970703125,23413
2024-09-13 13:29:00-04:00,562.700012207031,562.809814453125,562.700012207031,562.760009765625,35270
2024-09-13 13:30:00-04:00,562.730102539063,562.820007324219,562.730102539063,562.809997558594,70586
2024-09-13 13:31:00-04:00,562.809997558594,562.880004882813,562.770080566406,562.780029296875,90216
2024-09-13 13:32:00-04:00,562.760009765625,562.799926757813,562.690124511719,562.760009765625,142800
2024-09-13 13:33:00-04:00,562.739990234375,562.789978027344,562.559997558594,562.640014648438,65208
2024-09-13 13:34:00-04:00,562.630004882813,562.650024414063,562.510009765625,562.570007324219,24767
2024-09-13 13:35:00-04:00,562.530029296875,562.619995117188,562.419982910156,562.549987792969,33971
2024-09-13 13:36:00-04:00,562.559997558594,562.630004882813,562.52001953125,562.590026855469,24203
2024-09-13 13:37:00-04:00,562.599975585938,562.619995117188,562.400024414063,562.614990234375,44170
2024-09-13 13:38:00-04:00,562.619995117188,563,562.619995117188,562.919982910156,96758
2024-09-13 13:39:00-04:00,562.909973144531,563.030029296875,562.900024414063,562.969970703125,54498
2024-09-13 13:40:00-04:00,562.969970703125,562.986572265625,562.840026855469,562.940002441406,35217
2024-09-13 13:41:00-04:00,562.929992675781,563.010009765625,562.820007324219,562.820007324219,57091
2024-09-13 13:42:00-04:00,562.700012207031,562.849975585938,562.659973144531,562.700012207031,34312
2024-09-13 13:43:00-04:00,562.69921875,562.909973144531,562.690002441406,562.909973144531,65753
2024-09-13 13:44:00-04:00,562.909973144531,562.919982910156,562.869995117188,562.880004882813,19160
2024-09-13 13:45:00-04:00,562.890014648438,562.890014648438,562.835021972656,562.869995117188,11785
2024-09-13 13:46:00-04:00,562.900024414063,562.900024414063,562.900024414063,562.900024414063,22507
2024-09-13 13:47:00-04:00,562.900024414063,562.929992675781,562.77001953125,562.840026855469,22082
2024-09-13 13:48:00-04:00,562.840087890625,562.969970703125,562.840087890625,562.909973144531,43219
2024-09-13 13:49:00-04:00,562.909973144531,562.945007324219,562.859985351563,562.888916015625,18529
2024-09-13 13:50:00-04:00,562.890014648438,562.940002441406,562.859985351563,562.909973144531,38453
2024-09-13 13:51:00-04:00,562.909973144531,562.989990234375,562.810119628906,562.945007324219,32574
2024-09-13 13:52:00-04:00,562.940002441406,562.973510742188,562.900024414063,562.960021972656,21423
2024-09-13 13:53:00-04:00,562.960021972656,563,562.869995117188,562.939880371094,23237
2024-09-13 13:54:00-04:00,562.849975585938,562.943481445313,562.809997558594,562.849975585938,16407
2024-09-13 13:55:00-04:00,562.859985351563,562.900024414063,562.794921875,562.840026855469,28711
2024-09-13 13:57:00-04:00,562.840026855469,562.859985351563,562.690002441406,562.789978027344,85138
2024-09-13 13:58:00-04:00,562.775024414063,562.849975585938,562.543273925781,562.609985351563,118647
2024-09-13 13:59:00-04:00,562.609985351563,562.650024414063,562.47412109375,562.570007324219,228344
2024-09-13 14:00:00-04:00,562.570007324219,562.650024414063,561.320007324219,561.5,324497
2024-09-13 14:01:00-04:00,561.489990234375,562.109985351563,561.419982910156,562.070007324219,180194
2024-09-13 14:02:00-04:00,562.059997558594,562.260009765625,562.030029296875,562.169921875,80380
2024-09-13 14:03:00-04:00,562.169982910156,562.260009765625,561.989990234375,562.159973144531,58151
2024-09-13 14:04:00-04:00,562.150024414063,562.22998046875,562.090026855469,562.159973144531,63180
2024-09-13 14:05:00-04:00,562.150024414063,562.419982910156,562.130004882813,562.330017089844,64120
2024-09-13 14:06:00-04:00,562.320007324219,562.599975585938,562.309997558594,562.58740234375,83227
2024-09-13 14:07:00-04:00,562.570007324219,562.760009765625,562.510070800781,562.749206542969,54190
2024-09-13 14:08:00-04:00,562.75,562.960021972656,562.710021972656,562.940490722656,90389
2024-09-13 14:09:00-04:00,562.940002441406,562.97998046875,562.75,562.789978027344,51412
2024-09-13 14:10:00-04:00,562.789978027344,562.840026855469,562.694519042969,562.719970703125,67525
2024-09-13 14:11:00-04:00,562.72998046875,562.739990234375,562.539978027344,562.590026855469,71131
2024-09-13 14:12:00-04:00,562.580017089844,562.580017089844,562.260009765625,562.410095214844,87673
2024-09-13 14:13:00-04:00,562.419982910156,562.510009765625,562.299987792969,562.5,43917
2024-09-13 14:14:00-04:00,562.52001953125,562.539978027344,562.400024414063,562.419982910156,31996
2024-09-13 14:15:00-04:00,562.419982910156,562.489990234375,562.309997558594,562.380004882813,33667
2024-09-13 14:16:00-04:00,562.419982910156,562.429992675781,562.280029296875,562.390014648438,62055
2024-09-13 14:17:00-04:00,562.390014648438,562.455810546875,562.260009765625,562.320007324219,45876
2024-09-13 14:18:00-04:00,562.330017089844,562.438415527344,562.179992675781,562.360412597656,58100
2024-09-13 14:19:00-04:00,562.359985351563,562.390014648438,562.320007324219,562.35009765625,30747
2024-09-13 14:20:00-04:00,562.349975585938,562.380004882813,562.289978027344,562.369995117188,32845
2024-09-13 14:21:00-04:00,562.25,562.359985351563,562.179992675781,562.25,35978
2024-09-13 14:22:00-04:00,562.22998046875,562.239990234375,562.030029296875,562.043518066406,62172
2024-09-13 14:23:00-04:00,562.049987792969,562.049987792969,561.799987792969,561.950012207031,118817
2024-09-13 14:24:00-04:00,561.950012207031,562.130004882813,561.549987792969,561.549987792969,119755
2024-09-13 14:25:00-04:00,561.52001953125,561.669982910156,561.27001953125,561.305480957031,161812
2024-09-13 14:26:00-04:00,561.330017089844,561.669982910156,561.289978027344,561.544982910156,108954
2024-09-13 14:27:00-04:00,561.530029296875,561.630004882813,561.27001953125,561.3798828125,54650
2024-09-13 14:28:00-04:00,561.369995117188,561.47998046875,561.359985351563,561.450012207031,49873
2024-09-13 14:29:00-04:00,561.450012207031,561.570007324219,561.369995117188,561.409912109375,48045
2024-09-13 14:30:00-04:00,561.409973144531,561.440002441406,561.190124511719,561.349975585938,78275
2024-09-13 14:31:00-04:00,561.359985351563,561.409973144531,561.130004882813,561.260009765625,75516
2024-09-13 14:32:00-04:00,561.260009765625,561.380004882813,561.244995117188,561.369873046875,44529
2024-09-13 14:33:00-04:00,561.340026855469,561.419982910156,561.210021972656,561.390014648438,38062
2024-09-13 14:34:00-04:00,561.369995117188,561.419982910156,561.320007324219,561.340026855469,35062
2024-09-13 14:35:00-04:00,561.359985351563,561.409973144531,561.27001953125,561.289978027344,22166
2024-09-13 14:36:00-04:00,561.320007324219,561.409973144531,561.27001953125,561.320007324219,15799
2024-09-13 14:37:00-04:00,561.309997558594,561.369995117188,561.179992675781,561.289978027344,31997
2024-09-13 14:38:00-04:00,561.290588378906,561.450012207031,561.290588378906,561.375,67073
2024-09-13 14:39:00-04:00,561.340026855469,561.460021972656,561.280029296875,561.330017089844,33355
2024-09-13 14:40:00-04:00,561.340026855469,561.369995117188,561.239990234375,561.309997558594,31084
2024-09-13 14:41:00-04:00,561.309997558594,561.549987792969,561.280029296875,561.525024414063,68497
2024-09-13 14:42:00-04:00,561.539978027344,561.869995117188,561.5,561.820007324219,142935
2024-09-13 14:43:00-04:00,561.830017089844,561.840026855469,561.239990234375,561.330017089844,71321
2024-09-13 14:44:00-04:00,561.359985351563,561.489990234375,561.340026855469,561.469970703125,41732
2024-09-13 14:45:00-04:00,561.77001953125,561.77001953125,561.469970703125,561.77001953125,115784
2024-09-13 14:46:00-04:00,561.778625488281,561.778625488281,561.549987792969,561.739990234375,47321
2024-09-13 14:47:00-04:00,561.75,561.75,561.52001953125,561.580017089844,45658
2024-09-13 14:48:00-04:00,561.599975585938,561.599975585938,561.409973144531,561.469970703125,52918
2024-09-13 14:49:00-04:00,561.460021972656,561.510009765625,561.369995117188,561.409973144531,88583
2024-09-13 14:50:00-04:00,561.390014648438,561.400024414063,561.140014648438,561.19091796875,59961
2024-09-13 14:51:00-04:00,561.205017089844,561.349914550781,561.205017089844,561.248229980469,60626
2024-09-13 14:52:00-04:00,561.239990234375,561.315002441406,561.109985351563,561.200012207031,44132
2024-09-13 14:53:00-04:00,561.210021972656,561.320007324219,561.210021972656,561.239990234375,63907
2024-09-13 14:54:00-04:00,561.25,561.460021972656,561.22998046875,561.320007324219,54421
2024-09-13 14:55:00-04:00,561.299987792969,561.299987792969,561.210021972656,561.243286132813,19554
2024-09-13 14:56:00-04:00,561.260009765625,561.460021972656,561.210021972656,561.369995117188,48468
2024-09-13 14:57:00-04:00,561.369995117188,561.450012207031,561.315002441406,561.320007324219,28372
2024-09-13 14:58:00-04:00,561.300720214844,561.359985351563,561.22998046875,561.280029296875,40375
2024-09-13 14:59:00-04:00,561.280029296875,561.465026855469,561.280029296875,561.440002441406,48079
2024-09-13 15:00:00-04:00,561.429992675781,561.429992675781,561.169982910156,561.220092773438,36096
2024-09-13 15:01:00-04:00,561.239990234375,561.239990234375,561.049987792969,561.070007324219,60654
2024-09-13 15:02:00-04:00,561.080017089844,561.280029296875,561.02001953125,561.25,54899
2024-09-13 15:03:00-04:00,561.119995117188,561.169982910156,561.119995117188,561.169982910156,37837
2024-09-13 15:04:00-04:00,561.140014648438,561.22998046875,561.059997558594,561.18798828125,80545
2024-09-13 15:05:00-04:00,561.190002441406,561.440002441406,561.190002441406,561.410095214844,83968
2024-09-13 15:06:00-04:00,561.419982910156,561.47998046875,561.239990234375,561.320129394531,33012
2024-09-13 15:07:00-04:00,561.349975585938,561.428894042969,561.309997558594,561.428894042969,55680
2024-09-13 15:08:00-04:00,561.419982910156,561.450012207031,561.289978027344,561.359985351563,33082
2024-09-13 15:09:00-04:00,561.349975585938,561.419982910156,561.25,561.299987792969,55503
2024-09-13 15:10:00-04:00,561.289978027344,561.340026855469,561.22998046875,561.230102539063,49429
2024-09-13 15:11:00-04:00,561.239990234375,561.280029296875,561.109985351563,561.210510253906,56124
2024-09-13 15:12:00-04:00,561.224975585938,561.369995117188,561.200012207031,561.299987792969,54086
2024-09-13 15:13:00-04:00,561.27001953125,561.400024414063,561.215026855469,561.330017089844,55503
2024-09-13 15:14:00-04:00,561.309997558594,561.429992675781,561.299987792969,561.369995117188,38022
2024-09-13 15:15:00-04:00,561.359985351563,561.539978027344,561.280029296875,561.47998046875,87742
2024-09-13 15:16:00-04:00,561.460021972656,561.619995117188,561.440002441406,561.539978027344,71848
2024-09-13 15:17:00-04:00,561.594970703125,561.669982910156,561.530029296875,561.594970703125,60714
2024-09-13 15:18:00-04:00,561.580017089844,561.820007324219,561.580017089844,561.700012207031,69646
2024-09-13 15:19:00-04:00,561.690002441406,561.739990234375,561.609985351563,561.640014648438,77620
2024-09-13 15:20:00-04:00,561.690002441406,561.719970703125,561.570007324219,561.690002441406,52233
2024-09-13 15:21:00-04:00,561.684997558594,561.684997558594,561.460021972656,561.530029296875,48277
2024-09-13 15:22:00-04:00,561.530029296875,561.659912109375,561.530029296875,561.599975585938,302497
2024-09-13 15:23:00-04:00,561.619995117188,561.744995117188,561.60009765625,561.679992675781,65386
2024-09-13 15:24:00-04:00,561.669982910156,561.780029296875,561.619995117188,561.743713378906,185506
2024-09-13 15:25:00-04:00,561.753173828125,561.969970703125,561.739990234375,561.94482421875,59555
2024-09-13 15:26:00-04:00,561.940979003906,561.950012207031,561.769897460938,561.77001953125,62566
2024-09-13 15:27:00-04:00,561.775024414063,561.799987792969,561.47998046875,561.530029296875,73387
2024-09-13 15:28:00-04:00,561.530029296875,561.739990234375,561.510009765625,561.719970703125,54367
2024-09-13 15:29:00-04:00,561.715026855469,561.820007324219,561.710021972656,561.799987792969,54755
2024-09-13 15:30:00-04:00,561.799987792969,561.906005859375,561.710021972656,561.799987792969,219942
2024-09-13 15:31:00-04:00,561.820007324219,561.889892578125,561.719970703125,561.840026855469,74464
2024-09-13 15:32:00-04:00,561.830017089844,561.844970703125,561.719970703125,561.794982910156,53907
2024-09-13 15:33:00-04:00,561.799987792969,561.950012207031,561.780029296875,561.799987792969,64541
2024-09-13 15:34:00-04:00,561.820007324219,561.860717773438,561.799987792969,561.840026855469,79761
2024-09-13 15:35:00-04:00,561.844970703125,561.869995117188,561.72998046875,561.72998046875,67927
2024-09-13 15:36:00-04:00,561.719970703125,561.759887695313,561.619995117188,561.630004882813,65636
2024-09-13 15:37:00-04:00,561.640014648438,561.75,561.630004882813,561.650024414063,52910
2024-09-13 15:38:00-04:00,561.450012207031,561.669982910156,561.440979003906,561.450012207031,68631
2024-09-13 15:39:00-04:00,561.450012207031,561.710021972656,561.260009765625,561.650024414063,79034
2024-09-13 15:40:00-04:00,561.635009765625,561.809997558594,561.630004882813,561.789978027344,76862
2024-09-13 15:41:00-04:00,561.789978027344,561.799987792969,561.640014648438,561.719970703125,76087
2024-09-13 15:42:00-04:00,561.719970703125,561.779907226563,561.679992675781,561.739990234375,69634
2024-09-13 15:43:00-04:00,561.72998046875,561.789978027344,561.669982910156,561.760009765625,56956
2024-09-13 15:44:00-04:00,561.77001953125,561.859985351563,561.700012207031,561.859985351563,86360
2024-09-13 15:45:00-04:00,561.840026855469,561.989990234375,561.799987792969,561.969909667969,138929
2024-09-13 15:46:00-04:00,561.950012207031,562.070007324219,561.919982910156,562.070007324219,236996
2024-09-13 15:47:00-04:00,562.049987792969,562.075012207031,561.849975585938,561.984985351563,80147
2024-09-13 15:48:00-04:00,561.989990234375,562.049987792969,561.842590332031,562.009887695313,98289
2024-09-13 15:49:00-04:00,562,562.049987792969,561.760009765625,561.830017089844,117872
2024-09-13 15:50:00-04:00,561.820007324219,562,561.719970703125,561.989929199219,367523
2024-09-13 15:51:00-04:00,561.969970703125,562.070007324219,561.929992675781,561.989990234375,251951
2024-09-13 15:52:00-04:00,562.010009765625,562.179992675781,561.97998046875,562.130004882813,211786
2024-09-13 15:53:00-04:00,562.109985351563,562.159973144531,562.059997558594,562.075012207031,141430
2024-09-13 15:54:00-04:00,562.070007324219,562.184997558594,561.945007324219,562.169982910156,206039
2024-09-13 15:55:00-04:00,562.169982910156,562.340026855469,561.950012207031,562.174987792969,675462
2024-09-13 15:56:00-04:00,562.179992675781,562.200012207031,562.02001953125,562.059997558594,271563
2024-09-13 15:57:00-04:00,562.059997558594,562.090026855469,561.770202636719,562.075012207031,309325
2024-09-13 15:58:00-04:00,562.070007324219,562.159973144531,561.965026855469,562.030029296875,640021
2024-09-13 15:59:00-04:00,562.02001953125,562.049987792969,561.789978027344,561.960021972656,920842
